month,avg_players,gain,pct_gain,peak_players,app_id,game_name
,963280.13,-11505.6,-1.18,1554184,730,Counter-Strike 2
2026-04-01,974785.71,-94387.41,-8.83,1564830,730,Counter-Strike 2
2026-03-01,1069173.12,-14921.47,-1.38,1717624,730,Counter-Strike 2
2026-02-01,1084094.59,13650.81,1.28,1627561,730,Counter-Strike 2
2026-01-01,1070443.78,79266.89,8.0,1654355,730,Counter-Strike 2
2025-12-01,991176.89,9694.44,0.99,1620137,730,Counter-Strike 2
2025-11-01,981482.45,33238.24,3.51,1597285,730,Counter-Strike 2
2025-10-01,948244.21,22303.9,2.41,1588091,730,Counter-Strike 2
2025-09-01,925940.31,-2488.93,-0.27,1571060,730,Counter-Strike 2
2025-08-01,928429.24,8359.26,0.91,1502245,730,Counter-Strike 2
2025-07-01,920069.98,-90054.01,-8.92,1427300,730,Counter-Strike 2
2025-06-01,1010123.99,-28472.82,-2.74,1725815,730,Counter-Strike 2
2025-05-01,1038596.81,-7104.84,-0.68,1712216,730,Counter-Strike 2
2025-04-01,1045701.65,6038.84,0.58,1811827,730,Counter-Strike 2
2025-03-01,1039662.81,36092.25,3.6,1818368,730,Counter-Strike 2
2025-02-01,1003570.56,89478.34,9.79,1783434,730,Counter-Strike 2
2025-01-01,914092.22,138.86,0.02,1594016,730,Counter-Strike 2
2024-12-01,913953.36,61789.06,7.25,1740261,730,Counter-Strike 2
2024-11-01,852164.3,22725.54,2.74,1556938,730,Counter-Strike 2
2024-10-01,829438.76,-6867.9,-0.82,1484045,730,Counter-Strike 2
2024-09-01,836306.66,-61031.22,-6.8,1473144,730,Counter-Strike 2
2024-08-01,897337.88,21972.8,2.51,1425958,730,Counter-Strike 2
2024-07-01,875365.08,-72155.45,-7.62,1342171,730,Counter-Strike 2
2024-06-01,947520.53,-10686.81,-1.12,1510840,730,Counter-Strike 2
2024-05-01,958207.34,27458.36,2.95,1614925,730,Counter-Strike 2
2024-04-01,930748.98,45119.29,5.09,1618685,730,Counter-Strike 2
2024-03-01,885629.69,98998.87,12.59,1521796,730,Counter-Strike 2
2024-02-01,786630.82,25771.59,3.39,1347519,730,Counter-Strike 2
2024-01-01,760859.23,-9235.58,-1.2,1277907,730,Counter-Strike 2
2023-12-01,770094.8,55583.37,7.78,1248217,730,Counter-Strike 2
2023-11-01,714511.43,-77613.53,-9.8,1161043,730,Counter-Strike 2
2023-10-01,792124.96,-184013.03,-18.85,1364902,730,Counter-Strike 2
2023-09-01,976137.99,53985.13,5.85,1556326,730,Counter-Strike 2
2023-08-01,922152.86,40461.95,4.59,1369511,730,Counter-Strike 2
2023-07-01,881690.91,-204275.9,-18.81,1222913,730,Counter-Strike 2
2023-06-01,1085966.81,-31550.6,-2.82,1665869,730,Counter-Strike 2
2023-05-01,1117517.4,199431.8,21.72,1802853,730,Counter-Strike 2
2023-04-01,918085.6,74611.06,8.85,1510231,730,Counter-Strike 2
2023-03-01,843474.54,38368.64,4.77,1519457,730,Counter-Strike 2
2023-02-01,805105.9,78955.61,10.87,1354248,730,Counter-Strike 2
2023-01-01,726150.29,96825.3,15.39,1199684,730,Counter-Strike 2
2022-12-01,629325.0,8319.0,1.34,1065079,730,Counter-Strike 2
2022-11-01,621005.99,12656.46,2.08,1129095,730,Counter-Strike 2
2022-10-01,608349.53,-10426.5,-1.69,1078860,730,Counter-Strike 2
2022-09-01,618776.04,-22668.74,-3.53,1100366,730,Counter-Strike 2
2022-08-01,641444.78,46991.71,7.91,1039889,730,Counter-Strike 2
2022-07-01,594453.07,22230.6,3.88,928329,730,Counter-Strike 2
2022-06-01,572222.47,7260.76,1.29,906670,730,Counter-Strike 2
2022-05-01,564961.7,-4021.46,-0.71,923996,730,Counter-Strike 2
2022-04-01,568983.16,-12506.53,-2.15,1013237,730,Counter-Strike 2
2022-03-01,581489.69,-53148.71,-8.37,987993,730,Counter-Strike 2
2022-02-01,634638.4,32262.13,5.36,995163,730,Counter-Strike 2
2022-01-01,602376.27,55762.08,10.2,991625,730,Counter-Strike 2
2021-12-01,546614.19,-1547.48,-0.28,950586,730,Counter-Strike 2
2021-11-01,548161.67,35725.82,6.97,935593,730,Counter-Strike 2
2021-10-01,512435.85,84.93,0.02,864966,730,Counter-Strike 2
2021-09-01,512350.92,268.96,0.05,942519,730,Counter-Strike 2
2021-08-01,512081.96,6014.6,1.19,802544,730,Counter-Strike 2
2021-07-01,506067.36,-43279.72,-7.88,763523,730,Counter-Strike 2
2021-06-01,549347.08,-110541.81,-16.75,929940,730,Counter-Strike 2
2021-05-01,659888.89,-63457.63,-8.77,1087197,730,Counter-Strike 2
2021-04-01,723346.52,-17581.31,-2.37,1148077,730,Counter-Strike 2
2021-03-01,740927.82,-85.42,-0.01,1198581,730,Counter-Strike 2
2021-02-01,741013.24,-2196.42,-0.3,1123485,730,Counter-Strike 2
2021-01-01,743209.66,25405.91,3.54,1124553,730,Counter-Strike 2
2020-12-01,717803.75,49049.17,7.33,1164396,730,Counter-Strike 2
2020-11-01,668754.58,55087.89,8.98,1037464,730,Counter-Strike 2
2020-10-01,613666.69,6816.37,1.12,943876,730,Counter-Strike 2
2020-09-01,606850.32,-33107.34,-5.17,977769,730,Counter-Strike 2
2020-08-01,639957.66,14056.85,2.25,925348,730,Counter-Strike 2
2020-07-01,625900.81,-45746.65,-6.81,857560,730,Counter-Strike 2
2020-06-01,671647.46,-97147.79,-12.64,1009467,730,Counter-Strike 2
2020-05-01,768795.25,-88808.97,-10.36,1193359,730,Counter-Strike 2
2020-04-01,857604.22,186570.94,27.8,1305714,730,Counter-Strike 2
2020-03-01,671033.29,127054.13,23.36,1145972,730,Counter-Strike 2
2020-02-01,543979.15,42783.15,8.54,916996,730,Counter-Strike 2
2020-01-01,501196.0,44494.44,9.74,817229,730,Counter-Strike 2
2019-12-01,456701.56,30620.76,7.19,767060,730,Counter-Strike 2
2019-11-01,426080.81,17085.5,4.18,758412,730,Counter-Strike 2
2019-10-01,408995.31,-1930.29,-0.47,747937,730,Counter-Strike 2
2019-09-01,410925.6,-4171.7,-1.0,720052,730,Counter-Strike 2
2019-08-01,415097.3,21314.48,5.41,647461,730,Counter-Strike 2
2019-07-01,393782.83,4406.1,1.13,578933,730,Counter-Strike 2
2019-06-01,389376.72,24959.42,6.85,587724,730,Counter-Strike 2
2019-05-01,364417.31,12427.39,3.53,588453,730,Counter-Strike 2
2019-04-01,351989.92,-38250.24,-9.8,621614,730,Counter-Strike 2
2019-03-01,390240.16,18881.2,5.08,680071,730,Counter-Strike 2
2019-02-01,371358.96,-30007.91,-7.48,654069,730,Counter-Strike 2
2019-01-01,401366.87,5857.61,1.48,684511,730,Counter-Strike 2
2018-12-01,395509.26,85423.83,27.55,746548,730,Counter-Strike 2
2018-11-01,310085.43,-15822.39,-4.85,546031,730,Counter-Strike 2
2018-10-01,325907.82,-7256.17,-2.18,565968,730,Counter-Strike 2
2018-09-01,333163.99,49632.68,17.51,583029,730,Counter-Strike 2
2018-08-01,283531.31,10224.05,3.74,454370,730,Counter-Strike 2
2018-07-01,273307.26,6445.02,2.42,426008,730,Counter-Strike 2
2018-06-01,266862.24,4691.36,1.79,420261,730,Counter-Strike 2
2018-05-01,262170.88,-26905.82,-9.31,454481,730,Counter-Strike 2
2018-04-01,289076.7,-65193.64,-18.4,523262,730,Counter-Strike 2
2018-03-01,354270.33,-28186.77,-7.37,672502,730,Counter-Strike 2
2018-02-01,382457.1,426.57,0.11,686588,730,Counter-Strike 2
2018-01-01,382030.53,41153.65,12.07,715850,730,Counter-Strike 2
2017-12-01,340876.88,19745.48,6.15,598405,730,Counter-Strike 2
2017-11-01,321131.4,-20729.86,-6.06,601881,730,Counter-Strike 2
2017-10-01,341861.26,-12540.83,-3.54,639968,730,Counter-Strike 2
2017-09-01,354402.09,-20023.6,-5.35,665371,730,Counter-Strike 2
2017-08-01,374425.69,-3163.35,-0.84,595781,730,Counter-Strike 2
2017-07-01,377589.04,3201.0,0.85,624785,730,Counter-Strike 2
2017-06-01,374388.04,2558.7,0.69,614621,730,Counter-Strike 2
2017-05-01,371829.34,-20369.85,-5.19,692966,730,Counter-Strike 2
2017-04-01,392199.19,5290.47,1.37,709841,730,Counter-Strike 2
2017-03-01,386908.72,-15476.99,-3.85,742356,730,Counter-Strike 2
2017-02-01,402385.71,9276.18,2.36,744468,730,Counter-Strike 2
2017-01-01,393109.53,50913.83,14.88,814616,730,Counter-Strike 2
2016-12-01,342195.7,13150.44,4.0,662460,730,Counter-Strike 2
2016-11-01,329045.26,-4031.2,-1.21,627124,730,Counter-Strike 2
2016-10-01,333076.46,10550.57,3.27,661985,730,Counter-Strike 2
2016-09-01,322525.89,-24703.36,-7.11,638360,730,Counter-Strike 2
2016-08-01,347229.25,-6548.31,-1.85,599095,730,Counter-Strike 2
2016-07-01,353777.56,19466.5,5.82,636056,730,Counter-Strike 2
2016-06-01,334311.06,-4427.34,-1.31,579110,730,Counter-Strike 2
2016-05-01,338738.39,-37057.47,-9.86,668612,730,Counter-Strike 2
2016-04-01,375795.87,-3631.08,-0.96,850485,730,Counter-Strike 2
2016-03-01,379426.95,3141.92,0.83,737599,730,Counter-Strike 2
2016-02-01,376285.02,10913.93,2.99,738969,730,Counter-Strike 2
2016-01-01,365371.09,-12076.02,-3.2,667432,730,Counter-Strike 2
2015-12-01,377447.11,16521.23,4.58,823694,730,Counter-Strike 2
2015-11-01,360925.88,-1840.21,-0.51,786707,730,Counter-Strike 2
2015-10-01,362766.09,6860.76,1.93,732093,730,Counter-Strike 2
2015-09-01,355905.33,-1629.91,-0.46,725939,730,Counter-Strike 2
2015-08-01,357535.24,28002.87,8.5,819902,730,Counter-Strike 2
2015-07-01,329532.38,-14623.63,-4.25,541181,730,Counter-Strike 2
2015-06-01,344156.01,26869.72,8.47,610401,730,Counter-Strike 2
2015-05-01,317286.29,25537.55,8.75,677701,730,Counter-Strike 2
2015-04-01,291748.74,23752.43,8.86,568556,730,Counter-Strike 2
2015-03-01,267996.31,28061.68,11.7,595439,730,Counter-Strike 2
2015-02-01,239934.64,5863.96,2.51,455508,730,Counter-Strike 2
2015-01-01,234070.68,50481.18,27.5,443188,730,Counter-Strike 2
2014-12-01,183589.5,36260.43,24.61,367634,730,Counter-Strike 2
2014-11-01,147329.07,13791.37,10.33,348018,730,Counter-Strike 2
2014-10-01,133537.7,2503.02,1.91,260613,730,Counter-Strike 2
2014-09-01,131034.68,-2151.11,-1.62,242494,730,Counter-Strike 2
2014-08-01,133185.79,27047.79,25.48,277192,730,Counter-Strike 2
2014-07-01,106138.0,21974.38,26.11,193613,730,Counter-Strike 2
2014-06-01,84163.62,-761.4,-0.9,164134,730,Counter-Strike 2
2014-05-01,84925.02,6044.49,7.66,170137,730,Counter-Strike 2
2014-04-01,78880.53,8737.2,12.46,142526,730,Counter-Strike 2
2014-03-01,70143.33,10351.96,17.31,164495,730,Counter-Strike 2
2014-02-01,59791.37,4164.01,7.49,119764,730,Counter-Strike 2
2014-01-01,55627.35,8839.08,18.89,102084,730,Counter-Strike 2
2013-12-01,46788.27,16897.75,56.53,96298,730,Counter-Strike 2
2013-11-01,29890.52,1988.38,7.13,92279,730,Counter-Strike 2
2013-10-01,27902.14,223.23,0.81,53263,730,Counter-Strike 2
2013-09-01,27678.91,1717.06,6.61,52052,730,Counter-Strike 2
2013-08-01,25961.85,5469.33,26.69,50511,730,Counter-Strike 2
2013-07-01,20492.52,2372.68,13.09,42149,730,Counter-Strike 2
2013-06-01,18119.84,-590.5,-3.16,33700,730,Counter-Strike 2
2013-05-01,18710.34,2704.34,16.9,53379,730,Counter-Strike 2
2013-04-01,16006.0,46.11,0.29,31966,730,Counter-Strike 2
2013-03-01,15959.89,-1412.84,-8.13,32166,730,Counter-Strike 2
2013-02-01,17372.73,1208.51,7.48,35238,730,Counter-Strike 2
2013-01-01,16164.22,2084.83,14.81,31359,730,Counter-Strike 2
2012-12-01,14079.39,-54.71,-0.39,27553,730,Counter-Strike 2
2012-11-01,14134.1,3394.62,31.61,50533,730,Counter-Strike 2
2012-10-01,10739.48,-5261.27,-32.88,20850,730,Counter-Strike 2
2012-09-01,16000.75,525.36,3.39,36057,730,Counter-Strike 2
2012-08-01,15475.39,14542.81,1559.43,52261,730,Counter-Strike 2
2012-07-01,932.57,,,1642,730,Counter-Strike 2
,358219.75,5052.4,1.43,979753,578080,PUBG: BATTLEGROUNDS
2026-04-01,353167.38,25954.6,7.93,979753,578080,PUBG: BATTLEGROUNDS
2026-03-01,327212.78,60077.82,22.49,1290870,578080,PUBG: BATTLEGROUNDS
2026-02-01,267134.96,-23261.73,-8.01,694462,578080,PUBG: BATTLEGROUNDS
2026-01-01,290396.69,10990.22,3.93,712143,578080,PUBG: BATTLEGROUNDS
2025-12-01,279406.47,1421.25,0.51,751295,578080,PUBG: BATTLEGROUNDS
2025-11-01,277985.22,11426.23,4.29,691068,578080,PUBG: BATTLEGROUNDS
2025-10-01,266558.99,-11536.63,-4.15,750442,578080,PUBG: BATTLEGROUNDS
2025-09-01,278095.62,-17408.34,-5.89,707773,578080,PUBG: BATTLEGROUNDS
2025-08-01,295503.96,-7757.35,-2.56,724503,578080,PUBG: BATTLEGROUNDS
2025-07-01,303261.31,-6630.7,-2.14,944484,578080,PUBG: BATTLEGROUNDS
2025-06-01,309892.01,4638.83,1.52,778327,578080,PUBG: BATTLEGROUNDS
2025-05-01,305253.18,-12187.85,-3.84,804674,578080,PUBG: BATTLEGROUNDS
2025-04-01,317441.03,-28086.31,-8.13,861598,578080,PUBG: BATTLEGROUNDS
2025-03-01,345527.34,28750.95,9.08,1329605,578080,PUBG: BATTLEGROUNDS
2025-02-01,316776.38,9226.07,3.0,818843,578080,PUBG: BATTLEGROUNDS
2025-01-01,307550.31,-13547.61,-4.22,786821,578080,PUBG: BATTLEGROUNDS
2024-12-01,321097.93,5484.73,1.74,799077,578080,PUBG: BATTLEGROUNDS
2024-11-01,315613.2,22263.22,7.59,796001,578080,PUBG: BATTLEGROUNDS
2024-10-01,293349.98,-4917.4,-1.65,762909,578080,PUBG: BATTLEGROUNDS
2024-09-01,298267.38,13019.92,4.56,807515,578080,PUBG: BATTLEGROUNDS
2024-08-01,285247.47,-8149.34,-2.78,719506,578080,PUBG: BATTLEGROUNDS
2024-07-01,293396.8,5898.28,2.05,700235,578080,PUBG: BATTLEGROUNDS
2024-06-01,287498.52,16134.3,5.95,699256,578080,PUBG: BATTLEGROUNDS
2024-05-01,271364.22,-9488.99,-3.38,693105,578080,PUBG: BATTLEGROUNDS
2024-04-01,280853.22,-488.86,-0.17,699697,578080,PUBG: BATTLEGROUNDS
2024-03-01,281342.08,31027.14,12.4,764034,578080,PUBG: BATTLEGROUNDS
2024-02-01,250314.93,757.27,0.3,609366,578080,PUBG: BATTLEGROUNDS
2024-01-01,249557.66,2545.11,1.03,587152,578080,PUBG: BATTLEGROUNDS
2023-12-01,247012.55,40803.98,19.79,623852,578080,PUBG: BATTLEGROUNDS
2023-11-01,206208.57,17537.75,9.3,502374,578080,PUBG: BATTLEGROUNDS
2023-10-01,188670.82,6714.43,3.69,444585,578080,PUBG: BATTLEGROUNDS
2023-09-01,181956.39,1583.5,0.88,415099,578080,PUBG: BATTLEGROUNDS
2023-08-01,180372.9,16865.16,10.31,397857,578080,PUBG: BATTLEGROUNDS
2023-07-01,163507.73,-935.7,-0.57,356738,578080,PUBG: BATTLEGROUNDS
2023-06-01,164443.43,-19055.55,-10.38,376727,578080,PUBG: BATTLEGROUNDS
2023-05-01,183498.98,-14237.33,-7.2,414957,578080,PUBG: BATTLEGROUNDS
2023-04-01,197736.31,-5668.79,-2.79,444973,578080,PUBG: BATTLEGROUNDS
2023-03-01,203405.11,-17466.4,-7.91,459344,578080,PUBG: BATTLEGROUNDS
2023-02-01,220871.5,17213.07,8.45,490332,578080,PUBG: BATTLEGROUNDS
2023-01-01,203658.43,-8631.93,-4.07,465423,578080,PUBG: BATTLEGROUNDS
2022-12-01,212290.36,28370.57,15.43,586384,578080,PUBG: BATTLEGROUNDS
2022-11-01,183919.79,-12639.09,-6.43,425493,578080,PUBG: BATTLEGROUNDS
2022-10-01,196558.88,1119.84,0.57,440651,578080,PUBG: BATTLEGROUNDS
2022-09-01,195439.04,11066.52,6.0,448410,578080,PUBG: BATTLEGROUNDS
2022-08-01,184372.52,7354.3,4.15,395910,578080,PUBG: BATTLEGROUNDS
2022-07-01,177018.21,-4169.6,-2.3,391255,578080,PUBG: BATTLEGROUNDS
2022-06-01,181187.81,-19666.4,-9.79,413426,578080,PUBG: BATTLEGROUNDS
2022-05-01,200854.21,-22687.24,-10.15,468207,578080,PUBG: BATTLEGROUNDS
2022-04-01,223541.44,-2573.45,-1.14,527433,578080,PUBG: BATTLEGROUNDS
2022-03-01,226114.89,-15059.57,-6.24,535587,578080,PUBG: BATTLEGROUNDS
2022-02-01,241174.46,-1147.89,-0.47,532109,578080,PUBG: BATTLEGROUNDS
2022-01-01,242322.35,88651.54,57.69,696704,578080,PUBG: BATTLEGROUNDS
2021-12-01,153670.81,12409.62,8.78,363839,578080,PUBG: BATTLEGROUNDS
2021-11-01,141261.19,-17176.69,-10.84,341570,578080,PUBG: BATTLEGROUNDS
2021-10-01,158437.88,-8664.24,-5.18,393496,578080,PUBG: BATTLEGROUNDS
2021-09-01,167102.12,-17726.28,-9.59,400709,578080,PUBG: BATTLEGROUNDS
2021-08-01,184828.4,-1421.57,-0.76,444355,578080,PUBG: BATTLEGROUNDS
2021-07-01,186249.97,6911.7,3.85,413274,578080,PUBG: BATTLEGROUNDS
2021-06-01,179338.27,-5362.95,-2.9,427913,578080,PUBG: BATTLEGROUNDS
2021-05-01,184701.21,-1409.44,-0.76,419509,578080,PUBG: BATTLEGROUNDS
2021-04-01,186110.65,-7003.53,-3.63,453579,578080,PUBG: BATTLEGROUNDS
2021-03-01,193114.18,-5843.34,-2.94,464480,578080,PUBG: BATTLEGROUNDS
2021-02-01,198957.52,-2289.67,-1.14,447390,578080,PUBG: BATTLEGROUNDS
2021-01-01,201247.19,12013.61,6.35,451998,578080,PUBG: BATTLEGROUNDS
2020-12-01,189233.58,9713.32,5.41,444680,578080,PUBG: BATTLEGROUNDS
2020-11-01,179520.26,16934.62,10.42,438919,578080,PUBG: BATTLEGROUNDS
2020-10-01,162585.64,-6508.07,-3.85,381079,578080,PUBG: BATTLEGROUNDS
2020-09-01,169093.71,-23398.9,-12.16,403693,578080,PUBG: BATTLEGROUNDS
2020-08-01,192492.61,-19207.7,-9.07,443390,578080,PUBG: BATTLEGROUNDS
2020-07-01,211700.3,-18629.44,-8.09,469568,578080,PUBG: BATTLEGROUNDS
2020-06-01,230329.74,-12929.04,-5.31,546359,578080,PUBG: BATTLEGROUNDS
2020-05-01,243258.78,411.51,0.17,553121,578080,PUBG: BATTLEGROUNDS
2020-04-01,242847.28,14380.11,6.29,913075,578080,PUBG: BATTLEGROUNDS
2020-03-01,228467.17,-29117.16,-11.3,562028,578080,PUBG: BATTLEGROUNDS
2020-02-01,257584.32,-17778.72,-6.46,606689,578080,PUBG: BATTLEGROUNDS
2020-01-01,275363.04,-33082.41,-10.73,645414,578080,PUBG: BATTLEGROUNDS
2019-12-01,308445.45,2786.06,0.91,686239,578080,PUBG: BATTLEGROUNDS
2019-11-01,305659.39,18525.98,6.45,695920,578080,PUBG: BATTLEGROUNDS
2019-10-01,287133.41,-24310.9,-7.81,637870,578080,PUBG: BATTLEGROUNDS
2019-09-01,311444.31,-47086.65,-13.13,660864,578080,PUBG: BATTLEGROUNDS
2019-08-01,358530.96,5642.08,1.6,750941,578080,PUBG: BATTLEGROUNDS
2019-07-01,352888.88,-10194.48,-2.81,745224,578080,PUBG: BATTLEGROUNDS
2019-06-01,363083.37,-22757.23,-5.9,745960,578080,PUBG: BATTLEGROUNDS
2019-05-01,385840.59,-4260.3,-1.09,817595,578080,PUBG: BATTLEGROUNDS
2019-04-01,390100.9,-27711.61,-6.63,886255,578080,PUBG: BATTLEGROUNDS
2019-03-01,417812.51,-20146.59,-4.6,931407,578080,PUBG: BATTLEGROUNDS
2019-02-01,437959.1,-59844.15,-12.02,931754,578080,PUBG: BATTLEGROUNDS
2019-01-01,497803.25,24261.99,5.12,1084606,578080,PUBG: BATTLEGROUNDS
2018-12-01,473541.26,55381.78,13.24,1109766,578080,PUBG: BATTLEGROUNDS
2018-11-01,418159.48,-50982.25,-10.87,895650,578080,PUBG: BATTLEGROUNDS
2018-10-01,469141.74,-73465.31,-13.54,1048662,578080,PUBG: BATTLEGROUNDS
2018-09-01,542607.05,-76713.44,-12.39,1125229,578080,PUBG: BATTLEGROUNDS
2018-08-01,619320.48,-69299.93,-10.06,1260894,578080,PUBG: BATTLEGROUNDS
2018-07-01,688620.42,-112047.81,-13.99,1350463,578080,PUBG: BATTLEGROUNDS
2018-06-01,800668.23,-75512.41,-8.62,1750216,578080,PUBG: BATTLEGROUNDS
2018-05-01,876180.64,-231001.16,-20.86,2175704,578080,PUBG: BATTLEGROUNDS
2018-04-01,1107181.8,-188226.79,-14.53,2456361,578080,PUBG: BATTLEGROUNDS
2018-03-01,1295408.59,-95606.71,-6.87,2799269,578080,PUBG: BATTLEGROUNDS
2018-02-01,1391015.3,-193871.48,-12.23,2934761,578080,PUBG: BATTLEGROUNDS
2018-01-01,1584886.77,148728.26,10.36,3236027,578080,PUBG: BATTLEGROUNDS
2017-12-01,1436158.51,101988.42,7.64,3080769,578080,PUBG: BATTLEGROUNDS
2017-11-01,1334170.09,247531.23,22.78,2915723,578080,PUBG: BATTLEGROUNDS
2017-10-01,1086638.87,426446.12,64.59,2390946,578080,PUBG: BATTLEGROUNDS
2017-09-01,660192.74,270665.33,69.49,1550463,578080,PUBG: BATTLEGROUNDS
2017-08-01,389527.42,159825.72,69.58,874171,578080,PUBG: BATTLEGROUNDS
2017-07-01,229701.7,89799.46,64.19,481291,578080,PUBG: BATTLEGROUNDS
2017-06-01,139902.24,32460.64,30.21,267194,578080,PUBG: BATTLEGROUNDS
2017-05-01,107441.6,37646.63,53.94,189456,578080,PUBG: BATTLEGROUNDS
2017-04-01,69794.98,52243.84,297.67,140104,578080,PUBG: BATTLEGROUNDS
2017-03-01,17551.14,,,67846,578080,PUBG: BATTLEGROUNDS
,428402.01,2483.4,0.58,695006,570,Dota 2
2026-04-01,425918.58,-51936.99,-10.87,695006,570,Dota 2
2026-03-01,477855.57,-119154.25,-19.96,859016,570,Dota 2
2026-02-01,597009.82,27685.64,4.86,869734,570,Dota 2
2026-01-01,569324.18,-24965.76,-4.2,855690,570,Dota 2
2025-12-01,594289.94,10546.17,1.81,903542,570,Dota 2
2025-11-01,583743.77,44745.74,8.3,903303,570,Dota 2
2025-10-01,538998.03,-41822.6,-7.2,858940,570,Dota 2
2025-09-01,580820.63,48465.44,9.1,953869,570,Dota 2
2025-08-01,532355.19,105682.52,24.77,818732,570,Dota 2
2025-07-01,426672.67,15549.36,3.78,657349,570,Dota 2
2025-06-01,411123.31,2135.63,0.52,650259,570,Dota 2
2025-05-01,408987.68,15814.46,4.02,657074,570,Dota 2
2025-04-01,393173.22,-9678.01,-2.4,630716,570,Dota 2
2025-03-01,402851.23,-28897.46,-6.69,656279,570,Dota 2
2025-02-01,431748.69,-14742.46,-3.3,708043,570,Dota 2
2025-01-01,446491.16,8855.46,2.02,719825,570,Dota 2
2024-12-01,437635.69,-17320.52,-3.81,744163,570,Dota 2
2024-11-01,454956.21,44274.7,10.78,797599,570,Dota 2
2024-10-01,410681.51,-16130.16,-3.78,706726,570,Dota 2
2024-09-01,426811.67,-22986.42,-5.11,726385,570,Dota 2
2024-08-01,449798.09,-25595.56,-5.38,734381,570,Dota 2
2024-07-01,475393.65,-11280.69,-2.32,801126,570,Dota 2
2024-06-01,486674.34,-26244.86,-5.12,869492,570,Dota 2
2024-05-01,512919.2,56368.39,12.35,943059,570,Dota 2
2024-04-01,456550.81,27632.26,6.44,921133,570,Dota 2
2024-03-01,428918.55,996.14,0.23,729865,570,Dota 2
2024-02-01,427922.41,-12306.95,-2.8,741290,570,Dota 2
2024-01-01,440229.36,4711.72,1.08,736488,570,Dota 2
2023-12-01,435517.65,1790.02,0.41,802728,570,Dota 2
2023-11-01,433727.63,-1893.35,-0.43,767353,570,Dota 2
2023-10-01,435620.98,-1652.43,-0.38,780443,570,Dota 2
2023-09-01,437273.4,-7045.83,-1.59,777466,570,Dota 2
2023-08-01,444319.24,5809.01,1.32,855495,570,Dota 2
2023-07-01,438510.22,17173.81,4.08,702381,570,Dota 2
2023-06-01,421336.42,-11884.27,-2.74,679525,570,Dota 2
2023-05-01,433220.69,3994.22,0.93,711816,570,Dota 2
2023-04-01,429226.47,10481.98,2.5,809580,570,Dota 2
2023-03-01,418744.49,16897.45,4.2,752617,570,Dota 2
2023-02-01,401847.04,-26449.56,-6.18,680746,570,Dota 2
2023-01-01,428296.61,-40248.41,-8.59,764490,570,Dota 2
2022-12-01,468545.02,-55139.04,-10.53,827395,570,Dota 2
2022-11-01,523684.06,67381.42,14.77,990057,570,Dota 2
2022-10-01,456302.65,-34422.21,-7.01,1038848,570,Dota 2
2022-09-01,490724.86,22257.99,4.75,867484,570,Dota 2
2022-08-01,468466.87,23872.31,5.37,747231,570,Dota 2
2022-07-01,444594.56,-13548.95,-2.96,684842,570,Dota 2
2022-06-01,458143.51,11226.61,2.51,699592,570,Dota 2
2022-05-01,446916.9,-4909.87,-1.09,691586,570,Dota 2
2022-04-01,451826.77,3103.17,0.69,730168,570,Dota 2
2022-03-01,448723.6,-1476.54,-0.33,740784,570,Dota 2
2022-02-01,450200.14,-35591.3,-7.33,725851,570,Dota 2
2022-01-01,485791.43,36494.07,8.12,786118,570,Dota 2
2021-12-01,449297.37,436.83,0.1,756170,570,Dota 2
2021-11-01,448860.53,-1900.91,-0.42,747506,570,Dota 2
2021-10-01,450761.44,59679.37,15.26,752482,570,Dota 2
2021-09-01,391082.08,-33898.09,-7.98,666838,570,Dota 2
2021-08-01,424980.17,1823.99,0.43,699613,570,Dota 2
2021-07-01,423156.18,1646.22,0.39,707406,570,Dota 2
2021-06-01,421509.96,6365.0,1.53,734277,570,Dota 2
2021-05-01,415144.96,1360.0,0.33,672307,570,Dota 2
2021-04-01,413784.97,23372.21,5.99,705534,570,Dota 2
2021-03-01,390412.76,-14419.37,-3.56,648875,570,Dota 2
2021-02-01,404832.13,-27839.52,-6.43,651615,570,Dota 2
2021-01-01,432671.65,10119.33,2.39,694613,570,Dota 2
2020-12-01,422552.32,-3352.52,-0.79,697833,570,Dota 2
2020-11-01,425904.83,19543.48,4.81,711824,570,Dota 2
2020-10-01,406361.36,-2248.43,-0.55,723280,570,Dota 2
2020-09-01,408609.78,-21107.34,-4.91,670547,570,Dota 2
2020-08-01,429717.12,-20496.87,-4.55,666138,570,Dota 2
2020-07-01,450213.99,-6970.43,-1.52,712610,570,Dota 2
2020-06-01,457184.42,-27004.6,-5.58,733294,570,Dota 2
2020-05-01,484189.02,-9111.25,-1.85,793135,570,Dota 2
2020-04-01,493300.27,56152.91,12.85,801121,570,Dota 2
2020-03-01,437147.36,31168.71,7.68,743933,570,Dota 2
2020-02-01,405978.65,27053.22,7.14,663812,570,Dota 2
2020-01-01,378925.43,-5254.32,-1.37,616415,570,Dota 2
2019-12-01,384179.76,-17752.05,-4.42,685165,570,Dota 2
2019-11-01,401931.8,13575.94,3.5,708517,570,Dota 2
2019-10-01,388355.86,-33615.38,-7.97,739924,570,Dota 2
2019-09-01,421971.24,-45177.05,-9.67,753996,570,Dota 2
2019-08-01,467148.29,2360.67,0.51,826690,570,Dota 2
2019-07-01,464787.61,-42740.82,-8.42,779160,570,Dota 2
2019-06-01,507528.44,-40994.74,-7.47,865374,570,Dota 2
